Id,IdEjemplar,SiglasColeccion,NombreColeccion,NumeroDeCatalogo,Fuente,AnioColecta,NumeroDeColecta,Taxa,Raza,Estado,Municipio,Localidad,AltitudProfundidad,Longitud,Latitud
23658,TE07077,MC,Maíces Criollos de Michoacán,MC2007JACVT077,FZ001,2007,T - 077,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,HUETAMO,Peña Prieta,540,-100.8725,18.86694444
23659,TE07078,MC,Maíces Criollos de Michoacán,MC2007JACVT078,FZ001,2007,T - 078,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,HUETAMO,Peña Prieta,540,-100.8725,18.86694444
23660,TE07079,MC,Maíces Criollos de Michoacán,MC2007JACVT079,FZ001,2007,T - 079,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,HUETAMO,Eréndira,647,-100.9363889,18.83416667
23661,TE07080,MC,Maíces Criollos de Michoacán,MC2007JACVT080,FZ001,2007,T - 080,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,HUETAMO,Quenchendio,655,-100.9541667,18.80888889
23662,TE07082,MC,Maíces Criollos de Michoacán,MC2007JACVT082,FZ001,2007,T - 082,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TACÁMBARO,Chupio,1200,-101.4422222,19.15861111
23663,TE07083 A,MC,Maíces Criollos de Michoacán,MC2007JACVT083 A,FZ001,2007,T - 083 A,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TACÁMBARO,Chupio,1200,-101.4422222,19.15861111
23664,TE07084 A,MC,Maíces Criollos de Michoacán,MC2007JACVT084 A,FZ001,2007,T - 084 A,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,HUETAMO,Eréndira,1219,-100.9363889,18.83416667
23665,TE07085 A,MC,Maíces Criollos de Michoacán,MC2007JACVT085 A,FZ001,2007,T - 085 A,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TARETAN,Taretan,1223,-101.9063889,19.34055556
23666,TE07001,MC,Maíces Criollos de Michoacán,MC2007JACVT001,FZ001,2007,T - 001,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,TARÍMBARO,Santa Ana del Arco,1884,-101.1391667,19.82305556
23667,TE07002,MC,Maíces Criollos de Michoacán,MC2007JACVT002,FZ001,2007,T - 002,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,TARÍMBARO,Santa Ana del Arco,1884,-101.1391667,19.82305556
23668,TE07003,MC,Maíces Criollos de Michoacán,MC2007JACVT003,FZ001,2007,T - 003,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,ÁLVARO OBREGÓN,Colonia Zapata,1842,-101.0819444,19.88888889
23669,TE07004,MC,Maíces Criollos de Michoacán,MC2007JACVT004,FZ001,2007,T - 004,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,CUITZEO,San Juan,1846,-101.1163889,19.90972222
23670,TE07005,MC,Maíces Criollos de Michoacán,MC2007JACVT005,FZ001,2007,T - 005,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,CUITZEO,San Juan,1846,-101.1163889,19.90972222
23671,TE07006,MC,Maíces Criollos de Michoacán,MC2007JACVT006,FZ001,2007,T - 006,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,COPÁNDARO,San Agustín del Maíz,1855,-101.1602778,19.90444444
23672,TE07007,MC,Maíces Criollos de Michoacán,MC2007JACVT007,FZ001,2007,T - 007,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,CHUCÁNDIRO,San Sebastián,1875,-101.3,19.90583333
23673,TE07008,MC,Maíces Criollos de Michoacán,MC2007JACVT008,FZ001,2007,T - 008,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,HUANDACAREO,La Labor,1848,-101.3177778,19.96222222
23674,TE07009,MC,Maíces Criollos de Michoacán,MC2007JACVT009,FZ001,2007,T - 009,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,COPÁNDARO,San Agustín del Maíz,1855,-101.1602778,19.90444444
23675,TE07010,MC,Maíces Criollos de Michoacán,MC2007JACVT010,FZ001,2007,T - 010,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,CUITZEO,La Puerta de Salto,1845,-101.1775,20.05416667
23676,TE07011,MC,Maíces Criollos de Michoacán,MC2007JACVT011,FZ001,2007,T - 011,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,GUANAJUATO,MOROLEÓN,La Cinta,1843,-101.1605556,20.23527778
23677,TE07012,MC,Maíces Criollos de Michoacán,MC2007JACVT012,FZ001,2007,T - 012,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,HUANDACAREO,La Estancia,1850,-101.2891667,19.99416667
23678,TE07013,MC,Maíces Criollos de Michoacán,MC2007JACVT013,FZ001,2007,T - 013,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,MORELOS,Jururemba,2208,-101.4694444,20.18944444
23679,TE07014,MC,Maíces Criollos de Michoacán,MC2007JACVT014,FZ001,2007,T - 014,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,PANINDÍCUARO,Botello,2091,-101.6713889,19.96638889
23680,TE07099,MC,Maíces Criollos de Michoacán,MC2007JACVT099,FZ001,2007,T - 099,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,ZINÁPARO,Jalapa,1719,-101.9477778,20.24
23681,TE07092,MC,Maíces Criollos de Michoacán,MC2007JACVT092,FZ001,2007,T - 092,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,PENJAMILLO,San Antonio Corupo,1929,-101.9180556,20.0275
23682,TE07095,MC,Maíces Criollos de Michoacán,MC2007JACVT095,FZ001,2007,T - 095,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,VISTA HERMOSA,Vista Hermosa,1665,-102.3588889,20.21777778
23683,TE07097,MC,Maíces Criollos de Michoacán,MC2007JACVT097,FZ001,2007,T - 097,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,ECUANDUREO,Ecuandureo,1548,-102.2591667,20.145
23684,TE07083,MC,Maíces Criollos de Michoacán,MC2007JACVT083,FZ001,2007,T - 083,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,IXTLÁN,Ojo de Agua,1528,-102.3661111,20.15694444
23685,TE07084,MC,Maíces Criollos de Michoacán,MC2007JACVT084,FZ001,2007,T - 084,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,ZAMORA,Ario de Rayón,1520,-102.3544444,19.99444444
23686,TE07016,MC,Maíces Criollos de Michoacán,MC2007JACVT016,FZ001,2007,T - 016,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,MORELIA,Cuto de la Esperanza,2150,-101.3433333,19.75527778
23687,TE07017,MC,Maíces Criollos de Michoacán,MC2007JACVT017,FZ001,2007,T - 017,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,HUANIQUEO,Tendeparacua,2142,-101.4258333,19.89472222
23688,TE07018,MC,Maíces Criollos de Michoacán,MC2007JACVT018,FZ001,2007,T - 018,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,JIMÉNEZ,Chapitiro,2012,-101.7236111,19.93305556
23689,TE07019,MC,Maíces Criollos de Michoacán,MC2007JACVT019,FZ001,2007,T - 019,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,CHUCÁNDIRO,Tanimireche,2122,-101.3997222,19.87777778
23690,TE07023,MC,Maíces Criollos de Michoacán,MC2007JACVT023,FZ001,2007,T - 023,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,CHUCÁNDIRO,Tanimireche,2122,-101.3997222,19.87777778
23691,TE07024,MC,Maíces Criollos de Michoacán,MC2007JACVT024,FZ001,2007,T - 024,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,CHUCÁNDIRO,Tanimireche,2122,-101.3997222,19.87777778
23692,TE07025,MC,Maíces Criollos de Michoacán,MC2007JACVT025,FZ001,2007,T - 025,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,HUANIQUEO,Tendeparacua,2142,-101.4258333,19.89472222
23693,TE07026,MC,Maíces Criollos de Michoacán,MC2007JACVT026,FZ001,2007,T - 026,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,CHUCÁNDIRO,San Sebastián,1875,-101.3,19.90583333
23694,TE07027,MC,Maíces Criollos de Michoacán,MC2007JACVT027,FZ001,2007,T - 027,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,CHUCÁNDIRO,Chucándiro,2074,-101.9891667,20.08888889
23695,TE07033,MC,Maíces Criollos de Michoacán,MC2007JACVT033,FZ001,2007,T - 033,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,CUITZEO,Chupícuaro,1845,-101.1575,20.02638889
23696,TE07034,MC,Maíces Criollos de Michoacán,MC2007JACVT034,FZ001,2007,T - 034,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,CUITZEO,Rancho Seco,1862,-101.17,20.02416667
23697,TE07035,MC,Maíces Criollos de Michoacán,MC2007JACVT035,FZ001,2007,T - 035,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,PURUÁNDIRO,La Quemada,1863,-101.4344444,20.09555556
23698,TE07036,MC,Maíces Criollos de Michoacán,MC2007JACVT036,FZ001,2007,T - 036,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,COPÁNDARO,San Agustín del Maíz,1855,-101.1602778,19.90444444
23699,TE07037,MC,Maíces Criollos de Michoacán,MC2007JACVT037,FZ001,2007,T - 037,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,LAGUNILLAS,San José Coapa,1850,-101.425,19.58472222
23700,TE07038,MC,Maíces Criollos de Michoacán,MC2007JACVT038,FZ001,2007,T - 038,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,ERONGARÍCUARO,Lázaro Cárdenas,2419,-101.7505556,19.68416667
23701,TE07067,MC,Maíces Criollos de Michoacán,MC2007JACVT067,FZ001,2007,T - 067,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,INDAPARAPEO,Colonia Miguel Hidalgo,1872,-101.9852778,19.79
23702,TE07068,MC,Maíces Criollos de Michoacán,MC2007JACVT068,FZ001,2007,T - 068,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,INDAPARAPEO,Indaparapeo,1895,-101.9505556,19.80305556
23703,TE07069,MC,Maíces Criollos de Michoacán,MC2007JACVT069,FZ001,2007,T - 069,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,ÁLVARO OBREGÓN,Las Trojes,1823,-101.0702778,19.89527778
23704,TE07101,MC,Maíces Criollos de Michoacán,MC2007JACVT101,FZ001,2007,T - 101,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,PURUÁNDIRO,La Quemada,1863,-101.4344444,20.09555556
23705,TE07103,MC,Maíces Criollos de Michoacán,MC2007JACVT103,FZ001,2007,T - 103,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,CUITZEO,Capacho,1849,-101.2025,19.97166667
23706,TE07020,MC,Maíces Criollos de Michoacán,MC2007JACVT020,FZ001,2007,T - 020,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,IXTLÁN,El Salitre,1542,-102.6086111,20.11916667
23707,TE07021,MC,Maíces Criollos de Michoacán,MC2007JACVT021,FZ001,2007,T - 021,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,IXTLÁN,El Salitre,1542,-102.6086111,20.11916667
23708,TE07022,MC,Maíces Criollos de Michoacán,MC2007JACVT022,FZ001,2007,T - 022,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,ECUANDUREO,Ecuandureo,1548,-102.2591667,20.145
23709,TE07028,MC,Maíces Criollos de Michoacán,MC2007JACVT028,FZ001,2007,T - 028,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,CHURINTZIO,La Higuera,1816,-102.0869444,20.16083333
23710,TE07085,MC,Maíces Criollos de Michoacán,MC2007JACVT085,FZ001,2007,T - 085,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,VILLAMAR,Los Zarquillos,1595,-102.53,20.04944444
23711,TE07086,MC,Maíces Criollos de Michoacán,MC2007JACVT086,FZ001,2007,T - 086,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,VILLAMAR,Los Zarquillos,1595,-102.53,20.04944444
23712,TE07087,MC,Maíces Criollos de Michoacán,MC2007JACVT087,FZ001,2007,T - 087,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,VILLAMAR,El Varal,1665,-102.5522222,20.0625
23713,TE07088,MC,Maíces Criollos de Michoacán,MC2007JACVT088,FZ001,2007,T - 088,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,VILLAMAR,El Varal,1665,-102.5522222,20.0625
23714,TE07089,MC,Maíces Criollos de Michoacán,MC2007JACVT089,FZ001,2007,T - 089,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,CHAVINDA,La Esperanza,1570,-102.3908333,20.02861111
23715,TE07090,MC,Maíces Criollos de Michoacán,MC2007JACVT090,FZ001,2007,T - 090,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,IXTLÁN,El Salitre,1542,-102.6086111,20.11916667
23716,TE07091,MC,Maíces Criollos de Michoacán,MC2007JACVT091,FZ001,2007,T - 091,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,IXTLÁN,El Salitre,1542,-102.6086111,20.11916667
23717,TE07081,MC,Maíces Criollos de Michoacán,MC2007JACVT081,FZ001,2007,T - 081,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,TANGAMANDAPIO,Telonzo,1635,-102.4472222,19.97194444
23718,TE07029,MC,Maíces Criollos de Michoacán,MC2007JACVT029,FZ001,2007,T - 029,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,CHURINTZIO,Huapamacato,1823,-102.0875,20.14055556
23719,TE07030,MC,Maíces Criollos de Michoacán,MC2007JACVT030,FZ001,2007,T - 030,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,ECUANDUREO,Ecuandureo,1548,-102.2591667,20.145
23720,TE07031,MC,Maíces Criollos de Michoacán,MC2007JACVT031,FZ001,2007,T - 031,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,CHURINTZIO,Huapamacato,1823,-102.0875,20.14055556
23721,TE07032,MC,Maíces Criollos de Michoacán,MC2007JACVT032,FZ001,2007,T - 032,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,PENJAMILLO,Penjamillo,1800,-101.9591667,20.11194444
23722,TE07039,MC,Maíces Criollos de Michoacán,MC2007JACVT039,FZ001,2007,T - 039,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TARETAN,Taretan,1223,-101.9063889,19.34055556
23723,TE07040,MC,Maíces Criollos de Michoacán,MC2007JACVT040,FZ001,2007,T - 040,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TARETAN,Taretan,1223,-101.9063889,19.34055556
23724,TE07041,MC,Maíces Criollos de Michoacán,MC2007JACVT041,FZ001,2007,T - 041,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TARETAN,Taretan,1223,-101.9063889,19.34055556
23725,TE07042,MC,Maíces Criollos de Michoacán,MC2007JACVT042,FZ001,2007,T - 042,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TARETAN,Hoyo del Aire,938,-101.8830556,19.29
23726,TE07043,MC,Maíces Criollos de Michoacán,MC2007JACVT043,FZ001,2007,T - 043,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TARETAN,Hoyo del Aire,938,-101.8830556,19.29
23727,TE07044,MC,Maíces Criollos de Michoacán,MC2007JACVT044,FZ001,2007,T - 044,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TZITZIO,Las Ceibas,1437,-100.9233333,19.5725
23728,16,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC620,FB1265/FZ002/07,2007,JSG-JMHC-620,Zea mays subsp. parviglumis raza Balsas,Balsas,MORELOS,TEPOZTLÁN,Camino Amatlán-Huilotepec (Col. El Carmen),1684,-99.05416667,18.97055556
23729,17,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC621,FB1265/FZ002/07,2007,JSG-JMHC-621,Zea mays subsp. mexicana raza Chalco,Chalco,PUEBLA,SAN NICOLÁS DE LOS RANCHOS,San Nicolás de Los Ranchos (Cañada Grande),2455,-98.49083333,19.08666667
23730,18,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC622,FB1265/FZ002/07,2007,JSG-JMHC-622,Zea mays subsp. mexicana raza Chalco,Chalco,PUEBLA,SAN JUAN ATENCO,Km 18 Cd. Serdán-San Salvador El Seco,2480,-97.52111111,19.06722222
23731,19,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC623,FB1265/FZ002/07,2007,JSG-JMHC-623,Zea mays subsp. mexicana raza Chalco,Chalco,PUEBLA,ALJOJUCA,Km 1 Aljojuca-Santa María Coatepec,2437,-97.55166667,19.0975
23732,20,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC624,FB1265/FZ002/07,2007,JSG-JMHC-624,Zea mays subsp. mexicana raza Chalco,Chalco,PUEBLA,SAN SALVADOR EL SECO,Km 1 Santa María Coatepec-San Salvador El Seco,2451,-97.61055556,19.11527778
23733,21,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC625,FB1265/FZ002/07,2007,JSG-JMHC-625,Zea mays subsp. mexicana raza Chalco,Chalco,PUEBLA,SAN NICOLÁS BUENOS AIRES,San Salvador El Seco-San Nicolás Buenos Aires,2380,-97.58,19.18166667
23734,22,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC626,FB1265/FZ002/07,2007,JSG-JMHC-626,Zea mays subsp. mexicana raza Chalco,Chalco,PUEBLA,SAN NICOLÁS BUENOS AIRES,San Nicolás Buenos Aires,2388,-97.55722222,19.17138889
23735,23,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC627,FB1265/FZ002/07,2007,JSG-JMHC-627,Zea mays subsp. mexicana raza Chalco,Chalco,PUEBLA,TLACHICHUCA,Tlachichuca-José María Morelos,2560,-97.44166667,19.12638889
23736,24,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC628,FB1265/FZ002/07,2007,JSG-JMHC-628,Zea mays subsp. mexicana raza Chalco,Chalco,PUEBLA,TLACHICHUCA,Guadalupe Libertad,2512,-97.39055556,19.19027778
23737,25,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC629,FB1265/FZ002/07,2007,JSG-JMHC-629,Zea mays subsp. mexicana raza Chalco,Chalco,PUEBLA,TLACHICHUCA,San Francisco Independencia,2670,-97.43055556,19.07361111
23738,26,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC630,FB1265/FZ002/07,2007,JSG-JMHC-630,Zea mays subsp. mexicana raza Chalco,Chalco,PUEBLA,CHALCHICOMULA DE SESMA,Ciudad Serdán,2539,-97.46444444,19.01194444
23739,27,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC631,FB1265/FZ002/07,2007,JSG-JMHC-631,Zea mays subsp. mexicana raza Chalco,Chalco,TLAXCALA,TENANCINGO,Tenancingo (km 11 Puebla Tlaxcala),2311,-98.18555556,19.16
23740,28,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC632,FB1265/FZ002/07,2007,JSG-JMHC-632,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,COCOTITLÁN,Km 1 Cocotitlán-Juchitepec,2272,-98.86861111,19.2175
23741,29,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC633,FB1265/FZ002/07,2007,JSG-JMHC-633,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,TEMAMATLA,Temamatla-Tenango del Aire,2297,-98.87166667,19.1875
23742,30,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC634,FB1265/FZ002/07,2007,JSG-JMHC-634,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,JUCHITEPEC,San Matías Cuijingo,2485,-98.84527778,19.07944444
23743,31,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC635,FB1265/FZ002/07,2007,JSG-JMHC-635,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,AMECAMECA,San Antonio Zoyatzingo,2468,-98.77638889,19.08166667
23744,32,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC636,FB1265/FZ002/07,2007,JSG-JMHC-636,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,AMECAMECA,1 km N de Amecameca (Prol. Francisco I. Madero),2500,-98.75694444,19.1125
23745,33,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC637,FB1265/FZ002/07,2007,JSG-JMHC-637,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,TLALMANALCO,San Antonio Tlaltecahuacan,2470,-98.77472222,19.155
23746,34,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC638,FB1265/FZ002/07,2007,JSG-JMHC-638,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,CHALCO,Miraflores-La Candelaria Tlapala,2280,-98.83416667,19.2325
23747,35,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC639,FB1265/FZ002/07,2007,JSG-JMHC-639,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,TEXCOCO,San Martín Netzahualcoyotl (Boyeros),2254,-98.92083333,19.49472222
23748,36,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JSGJMHC640,FB1265/FZ002/07,2007,JSG-JMHC-640,Zea mays subsp. mexicana raza Chalco,Chalco,MEXICO,TEXCOCO,San Felipe (Tocuila),2244,-98.91916667,19.50388889
23749,37,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLNCM642,FB1265/FZ002/07,2007,JLNCM-642,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,HUITZUCO DE LOS FIGUEROA,Km 1 Huitzuco-Paso Morelos,963,-99.3025,18.28666667
23750,38,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLNCM643,FB1265/FZ002/07,2007,JLNCM-643,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,HUITZUCO DE LOS FIGUEROA,Plan de los Timbres (ca. Paso Morelos Carr. Gro 1),1183,-99.23361111,18.2525
23751,39,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLNCM644,FB1265/FZ002/07,2007,JLNCM-644,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,HUITZUCO DE LOS FIGUEROA,Paso Morelos,1096,-99.21333333,18.23194444
23752,40,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLNCM645,FB1265/FZ002/07,2007,JLNCM-645,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,HUITZUCO DE LOS FIGUEROA,Llano de Villegas (cerca San Miguel de las  Palmas),1162,-99.2125,18.26
23753,41,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLNCM646,FB1265/FZ002/07,2007,JLNCM-646,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,OLINALÁ,Vista Hermosa (La Lobera),1580,-98.77444444,17.76027778
23754,42,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLNCM647,FB1265/FZ002/07,2007,JLNCM-647,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,OLINALÁ,Camino Vista Hermosa-Olinalá,1497,-98.76444444,17.77361111
23755,43,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLNCM649,FB1265/FZ002/07,2007,JLNCM-649,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,QUECHULTENANGO,Camino Vista Hermosa-Colotlipa (Barranca La Cañada),1020,-99.20972222,17.45388889
23756,44,URG-BGM,UNIDAD DE RECURSOS GENETICOS-BANCO DE GERMOPLASMA DE MAIZ,2007JLNCM650,FB1265/FZ002/07,2007,JLNCM-650,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,QUECHULTENANGO,Camino Vista Hermosa-Colotlipa (Barranca La Cañada),940,-99.20138889,17.43777778
